988568,64,66,15.93,szagalsky149@iou.io
658065,49,66,17.42,melvinf05@plutomail.io
363358,47,74,60954.78,sgoard@sussewurst.com
980130,59,22,16.56,wallace_gribson_18@planetmail.co
731493,63,74,15.95,kade_w_89@plutomail.io
381607,58,16,15.88,aracely_chapman_83@fastmail.fm
243470,55,59,16.12,m.martin@swiftsend.com
466619,55,63,16.33,janet_mukagawa03@iou.io
601693,55,62,16.24,marilyn_nordin_98@fastmail.fm
212399,55,63,16.11,paulystrom962@rmail.net
160390,64,66,16.55,a.wadman@plutomail.io
818414,55,66,15.82,byron_drake_43@swiftsend.com
324931,62,31,15.71,chris_richards_45@planetmail.co
703919,56,18,15.93,nkassler684@rmail.net
831403,50,26,17.68,jlees@swiftsend.com
853596,60,38,16.56,jeffrey_ruckerson_81@swiftsend.com
513519,63,74,16.13,dspurway604@swiftsend.com
805935,57,42,15.89,neil_kleinow_82@hooray.co
703795,55,62,15.71,mitch_neufeld_68@rmail.net
260717,40,66,73790.22,apollison@sussewurst.com
605316,60,42,15.72,rzimmerman957@iou.io
528400,64,61,16.6,donovanpatey876@rmail.net
230453,62,32,16.13,adam_murphy_82@rmail.net
669179,55,66,15.87,m.nowak@fastmail.fm
401824,62,34,16.09,lee_pikeman_83@rmail.net
710490,59,25,16.18,bradford_kohut_93@fastmail.fm
514817,62,28,16.51,stevemorrill924@planetmail.co
888838,62,34,15.92,timothy_pearson_63@swiftsend.com
654109,64,66,15.92,mturei550@plutomail.io
262091,49,66,17.44,ryder_mckean@swiftsend.com
137193,61,50,16.32,max_powell_18@hooray.co
267934,55,66,16.56,jschuster487@swiftsend.com
897962,64,66,15.93,milano_place@fastmail.fm
686207,55,63,15.91,renatopoper285@swiftsend.com
520185,60,42,15.7,d.turner@plutomail.io
944515,52,50,17.08,hugh_zwicky@plutomail.io
848685,56,18,16.23,cdekleer793@swiftsend.com
194261,55,66,16.17,deborah_evans_16@iou.io
867907,59,25,16.56,mike_parson_25@fastmail.fm
800249,34,5,60500.44,ivorin@sussewurst.com
167011,60,42,16.38,sarah_blalack_53@iou.io
968928,62,34,15.8,ddesmond185@plutomail.io
314661,56,14,15.74,tmerrill180@plutomail.io
918048,61,46,16.25,ateele873@iou.io
928384,64,64,16.08,lynndougherty138@fastmail.fm
641589,58,18,15.77,clustgarten796@hooray.co
754610,64,63,15.8,dnicholson340@planetmail.co
984456,55,62,16.17,asordal345@rmail.net
703016,55,66,16.19,nfuller290@swiftsend.com
421260,64,66,16.18,gvandijl817@rmail.net
637929,55,60,16.24,anthonygramatky249@iou.io
303711,56,11,16.59,prestonhuxley505@hooray.co
637600,55,59,16.29,daniel_coleman_61@swiftsend.com
873393,55,61,16.27,johann_alfano_62@plutomail.io
141250,59,26,16.19,aschlesinger641@iou.io
645224,64,66,16.19,adarancette918@rmail.net
545816,62,27,16.05,oliver_kimmer_12@hooray.co
950227,64,59,16.13,natasha_stringer_91@rmail.net
103829,56,16,16.54,paulin_j_06@plutomail.io
223608,60,35,15.79,salvatorepatterson677@iou.io
786091,57,36,16.45,ug_bunker33@hooray.co
974571,61,44,15.95,shawnadavis501@swiftsend.com
946566,61,43,16.42,dana_newton_51@rmail.net
477412,61,46,16.37,jeaton395@iou.io
342846,55,59,16.54,gbyers2000@fastmail.fm
149499,59,24,16.35,lisaphelps925@planetmail.co
921083,56,15,15.74,roisindrozen535@fastmail.fm
340021,59,26,16.1,dpalomino552@hooray.co
494240,40,65,73748.49,linnes@sussewurst.com
573745,56,18,15.61,pamela_aversa_15@iou.io
548877,56,12,16.32,ogden_ulyate_41@iou.io
472490,56,14,15.79,wooten_l_05@swiftsend.com
478414,56,12,16.29,abbyrochin917@planetmail.co
360073,64,59,15.98,ezrasouthgate553@swiftsend.com
109840,60,38,15.88,k.larson@fastmail.fm
911559,61,43,16.6,kimberlylugo255@rmail.net
275350,64,62,16,bob_yangtz_45@plutomail.io
781861,61,47,15.7,jcummings408@planetmail.co
323463,56,15,16.41,dellwarren552@plutomail.io
808183,64,61,16.5,swim_fan@rmail.net
711849,56,17,15.8,riley_s_00@rmail.net
200691,60,35,16.38,jimstewart465@hooray.co
872875,62,28,16.12,clarkmoreland436@hooray.co
340943,56,12,16.02,mayazappia171@hooray.co
940908,59,19,15.65,nolan_lister07@swiftsend.com
328489,59,24,15.85,martha_spencer05@swiftsend.com
426388,57,38,16.17,scastor794@hooray.co
266503,58,18,16.13,crous422@plutomail.io
382946,55,62,16.14,acohen826@swiftsend.com
190024,61,44,15.94,isaac_caine_25@planetmail.co
505446,64,64,16.59,wesley_schumer_63@swiftsend.com
681243,61,45,15.94,ian_holst_96@iou.io
665925,5,8,55270.1,mmacallistair@sussewurst.com
559296,59,26,16.25,dsylvester562@swiftsend.com
403337,59,20,15.7,lillianhedley665@rmail.net
126553,55,63,16.28,mattheweffler327@planetmail.co
684455,63,67,16.51,thomas_grinder_38@planetmail.co
293966,55,59,16.32,kmeadows724@swiftsend.com
778774,62,27,16.21,b.huebner@rmail.net
524882,42,51,52345.88,nknight@sussewurst.com
853573,55,65,15.78,kmayorga234@hooray.co
335282,56,11,16.51,laura_reavis07@swiftsend.com
851457,62,33,16.56,gsosalla308@plutomail.io
503019,55,64,15.6,dustinmann271@iou.io
225812,55,66,15.82,cthorin732@swiftsend.com
319663,59,24,15.9,megan_dimaggio07@hooray.co
363725,60,37,16.2,anatownsend483@swiftsend.com
261874,61,43,16.56,rahmapope832@fastmail.fm
859077,55,66,16.14,small_a_03@iou.io
463231,63,67,15.91,fabiola_chimerofsky_43@iou.io
812282,62,32,15.78,lizstrand276@hooray.co
106768,60,41,16.01,smcduffee816@fastmail.fm
185020,58,15,16.03,candish_p_06@plutomail.io
806370,64,61,16.12,s.logan@planetmail.co
112603,55,62,16.5,rkent170@iou.io
903585,60,41,16.6,h.marino@swiftsend.com
402630,62,33,16.17,hallie_schuetz_50@plutomail.io
614024,55,61,16.19,caseythomas134@fastmail.fm
964058,55,66,15.82,d.jennings@hooray.co
720979,57,37,15.75,lois_steinke_21@iou.io
586698,57,41,16.44,thia_neill_41@planetmail.co
611207,57,36,15.68,gino_chua_74@iou.io
720689,56,15,15.78,hermanbecroft385@fastmail.fm
435103,55,64,15.74,gavinbaur932@swiftsend.com
220354,62,33,15.85,s.schaffer@hooray.co
440568,60,39,15.77,r.sanova@fastmail.fm
370066,55,64,15.61,bradley_anderson_68@fastmail.fm
695119,60,35,15.86,joann_patno08@plutomail.io
881023,56,13,15.71,raymond_asrow_78@hooray.co
965581,56,15,16.11,belindafrantzvog828@rmail.net
613772,57,41,16.52,aconstable467@rmail.net
529467,57,36,15.11,mary_gregory_54@hooray.co
120582,61,47,15.54,sari_joyner_55@hooray.co
722777,55,61,15.73,tanra_smith_simmons_67@swiftsend.com
166221,55,59,15.68,dovesandpigeons@hooray.co
557703,55,64,15.89,kerryalfredsson289@swiftsend.com
857636,59,26,15.48,winnie_vernieu04@hooray.co
157759,64,66,15.22,syounie637@iou.io
852233,55,60,15.14,kcerealflakes@fastmail.fm
694308,60,40,15.81,kellybralver863@plutomail.io
342441,61,50,15.47,edward_duke_14@plutomail.io
297172,55,66,15.17,thomas_e_08@plutomail.io
172933,62,30,15.55,crowlands424@fastmail.fm
980222,61,48,15.66,christian_denter_72@iou.io
118936,56,13,15.87,meyer_young_16@iou.io
142406,55,61,15.78,reneewishart476@swiftsend.com
988846,55,66,15.05,grace_t_01@plutomail.io
561929,59,26,15.97,eileen_bonner_15@plutomail.io
396011,61,48,15.72,jeffsantos558@iou.io
428213,60,42,15.06,zara_marlett_55@rmail.net
593199,59,21,15.62,rachel_kress_57@planetmail.co
290161,61,50,15.47,bigoney_r_05@hooray.co
832550,61,49,15.85,nash_h_08@planetmail.co
798271,62,34,15.48,marcus_hoye_62@rmail.net
573835,60,40,15.89,charlie_athons_34@rmail.net
543489,56,17,15.36,dave_douglas_39@plutomail.io
459256,56,14,15.16,smason828@plutomail.io
192020,64,66,15.3,annee_willis_94@swiftsend.com
789643,60,38,15.04,nmagnus588@iou.io
849501,59,19,15.67,genetorres354@rmail.net
907818,57,39,15.33,akito_tsumura_21@plutomail.io
466877,59,21,15.82,josieporcaro800@hooray.co
995136,55,66,15.29,jshostac769@fastmail.fm
371694,56,18,15.55,rhayes569@planetmail.co
441220,61,44,15.54,martinmc@iou.io
280101,62,28,15.28,brenda_cowgill08@rmail.net
727334,61,46,15.92,cassie_hope08@hooray.co
611192,62,33,15.53,andrew_dorn_12@rmail.net
593192,64,60,15.02,markpoirier855@fastmail.fm
879813,57,37,15.63,lopez_s_08@fastmail.fm
930365,55,60,15.12,leannamichelson124@rmail.net
